date,hour,station,ridership,day_of_week,is_weekend,is_peak,previous_hour_demand,previous_day_demand,rolling_3hr_demand,demand_change,hour_sin,hour_cos,day_sin,day_cos
2025-08-02,7,Mahatma Gandhi Road,99,5,1,1,60.0,125.0,60.0,39.0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2025-08-02,8,Mahatma Gandhi Road,206,5,1,1,99.0,315.0,121.66666666666667,107.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2025-08-02,9,Mahatma Gandhi Road,268,5,1,1,206.0,380.0,191.0,62.0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
2025-08-02,10,Mahatma Gandhi Road,387,5,1,1,268.0,323.0,287.0,119.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2025-08-02,11,Mahatma Gandhi Road,596,5,1,0,387.0,617.0,417.0,209.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
2025-08-02,12,Mahatma Gandhi Road,1083,5,1,0,596.0,658.0,688.6666666666666,487.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2025-08-02,13,Mahatma Gandhi Road,1248,5,1,0,1083.0,924.0,975.6666666666666,165.0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2025-08-02,14,Mahatma Gandhi Road,1208,5,1,0,1248.0,1130.0,1179.6666666666667,-40.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2025-08-02,15,Mahatma Gandhi Road,1394,5,1,0,1208.0,1637.0,1283.3333333333333,186.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2025-08-02,16,Mahatma Gandhi Road,1904,5,1,0,1394.0,1589.0,1502.0,510.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2025-08-02,17,Mahatma Gandhi Road,2342,5,1,1,1904.0,2490.0,1880.0,438.0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2025-08-02,18,Mahatma Gandhi Road,2934,5,1,1,2342.0,3696.0,2393.3333333333335,592.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2025-08-02,19,Mahatma Gandhi Road,3064,5,1,1,2934.0,3149.0,2780.0,130.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2025-08-02,20,Mahatma Gandhi Road,2819,5,1,1,3064.0,2056.0,2939.0,-245.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2025-08-02,21,Mahatma Gandhi Road,2202,5,1,0,2819.0,1365.0,2695.0,-617.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2025-08-02,22,Mahatma Gandhi Road,2063,5,1,0,2202.0,1272.0,2361.3333333333335,-139.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2025-08-02,23,Mahatma Gandhi Road,674,5,1,0,2063.0,367.0,1646.3333333333333,-1389.0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146
2025-08-03,0,Mahatma Gandhi Road,0,6,1,0,674.0,0.0,912.3333333333334,-674.0,0.0,1.0,-0.7818314824680299,0.6234898018587334
2025-08-03,1,Mahatma Gandhi Road,0,6,1,0,0.0,0.0,224.66666666666666,0.0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334
2025-08-03,2,Mahatma Gandhi Road,0,6,1,0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2025-08-03,3,Mahatma Gandhi Road,0,6,1,0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334
2025-08-03,4,Mahatma Gandhi Road,0,6,1,0,0.0,1.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2025-08-03,5,Mahatma Gandhi Road,0,6,1,0,0.0,21.0,0.0,0.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334
2025-08-03,6,Mahatma Gandhi Road,14,6,1,0,0.0,60.0,4.666666666666667,14.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2025-08-03,7,Mahatma Gandhi Road,79,6,1,1,14.0,99.0,31.0,65.0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2025-08-03,8,Mahatma Gandhi Road,116,6,1,1,79.0,206.0,69.66666666666667,37.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
2025-08-03,9,Mahatma Gandhi Road,177,6,1,1,116.0,268.0,124.0,61.0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
2025-08-03,10,Mahatma Gandhi Road,291,6,1,1,177.0,387.0,194.66666666666666,114.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2025-08-03,11,Mahatma Gandhi Road,377,6,1,0,291.0,596.0,281.6666666666667,86.0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
2025-08-03,12,Mahatma Gandhi Road,584,6,1,0,377.0,1083.0,417.3333333333333,207.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2025-08-03,13,Mahatma Gandhi Road,678,6,1,0,584.0,1248.0,546.3333333333334,94.0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
2025-08-03,14,Mahatma Gandhi Road,1256,6,1,0,678.0,1208.0,839.3333333333334,578.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2025-08-03,15,Mahatma Gandhi Road,1468,6,1,0,1256.0,1394.0,1134.0,212.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
2025-08-03,16,Mahatma Gandhi Road,1623,6,1,0,1468.0,1904.0,1449.0,155.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2025-08-03,17,Mahatma Gandhi Road,2012,6,1,1,1623.0,2342.0,1701.0,389.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2025-08-03,18,Mahatma Gandhi Road,1993,6,1,1,2012.0,2934.0,1876.0,-19.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2025-08-03,19,Mahatma Gandhi Road,2139,6,1,1,1993.0,3064.0,2048.0,146.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334
2025-08-03,20,Mahatma Gandhi Road,2449,6,1,1,2139.0,2819.0,2193.6666666666665,310.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2025-08-03,21,Mahatma Gandhi Road,2093,6,1,0,2449.0,2202.0,2227.0,-356.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
2025-08-03,22,Mahatma Gandhi Road,1591,6,1,0,2093.0,2063.0,2044.3333333333333,-502.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
